tweet_id,source,text,rating_numerator,rating_denominator,name,Date,Year,Month,Day_of_Week,Time,breedSize
788178268662984705,Twitter for iPhone,Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af,13,10,None,2016-10-18,2016,October,Tuesday,00:41:57,NA
788150585577050112,Twitter for iPhone,This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats,13,10,Leo,2016-10-17,2016,October,Monday,22:51:57,NA
788039637453406209,Twitter for iPhone,Did... did they pick out that license plate? 12/10 for both,12,10,None,2016-10-17,2016,October,Monday,15:31:05,NA
787810552592695296,Twitter for iPhone,This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent,11,10,Frank,2016-10-17,2016,October,Monday,00:20:47,NA
787717603741622272,Twitter for iPhone,This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere,13,10,Tonks,2016-10-16,2016,October,Sunday,18:11:26,puppo
787397959788929025,Twitter for iPhone,This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug,11,10,Moose,2016-10-15,2016,October,Saturday,21:01:17,NA
787322443945877504,Twitter for iPhone,This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10,10,10,Lincoln,2016-10-15,2016,October,Saturday,16:01:13,NA
786963064373534720,Twitter for iPhone,This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire,12,10,Rory,2016-10-14,2016,October,Friday,16:13:10,NA
786709082849828864,Twitter for iPhone,"This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10",9.75,10,Logan,2016-10-13,2016,October,Thursday,23:23:56,NA
786664955043049472,Twitter for iPhone,"""Honestly Kathleen I just want more Ken Bone"" 12/10",12,10,None,2016-10-13,2016,October,Thursday,20:28:35,NA
786595970293370880,Twitter for iPhone,This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho,11,10,Dale,2016-10-13,2016,October,Thursday,15:54:28,NA
786363235746385920,Twitter for iPhone,This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af,13,10,Rizzo,2016-10-13,2016,October,Thursday,00:29:39,doggo
786233965241827333,Twitter for iPhone,This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution,11,10,Mattie,2016-10-12,2016,October,Wednesday,15:55:59,NA
785927819176054784,Twitter for iPhone,This is Lucy. She's strives to be the best potato she can be. 12/10 would boop,12,10,Lucy,2016-10-11,2016,October,Tuesday,19:39:28,NA
785872687017132033,Twitter for iPhone,Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his,12,10,Rusty,2016-10-11,2016,October,Tuesday,16:00:24,NA
785639753186217984,Twitter for iPhone,This is Pinot. He's a sophisticated doggo. You can tell by the hat. Also pointier than your average pupper. Still 10/10 would pet cautiously,10,10,Pinot,2016-10-11,2016,October,Tuesday,00:34:48,doggopupper
785533386513321988,Twitter for iPhone,This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af,11,10,Dallas,2016-10-10,2016,October,Monday,17:32:08,NA
785264754247995392,Twitter for iPhone,This is Doc. He requested to be carried around like that. 12/10 anything for Doc,12,10,Doc,2016-10-09,2016,October,Sunday,23:44:41,NA
785170936622350336,Twitter for iPhone,This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10,11,10,Hero,2016-10-09,2016,October,Sunday,17:31:53,NA
784826020293709826,Twitter for iPhone,This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft,13,10,Rusty,2016-10-08,2016,October,Saturday,18:41:19,NA
784517518371221505,Twitter for iPhone,This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day,11,10,Frankie,2016-10-07,2016,October,Friday,22:15:26,NA
784431430411685888,Twitter for iPhone,This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10,12,10,Stormy,2016-10-07,2016,October,Friday,16:33:21,NA
783839966405230592,Twitter for iPhone,This is Riley. His owner put a donut pillow around him and he loves it so much he won't let anyone take it off. 13/10,13,10,Riley,2016-10-06,2016,October,Thursday,01:23:05,NA
783821107061198850,Twitter for iPhone,This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af,12,10,Mairi,2016-10-06,2016,October,Thursday,00:08:09,NA
783695101801398276,Twitter for iPhone,This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free,12,10,Loomis,2016-10-05,2016,October,Wednesday,15:47:27,NA
783466772167098368,Twitter for iPhone,This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet,11,10,Finn,2016-10-05,2016,October,Wednesday,00:40:09,NA
783391753726550016,Twitter for iPhone,Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well,13,10,Godi,2016-10-04,2016,October,Tuesday,19:42:03,NA
783334639985389568,Twitter for iPhone,This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave,12,10,Dave,2016-10-04,2016,October,Tuesday,15:55:06,NA
783085703974514689,Twitter for iPhone,This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats,11,10,Earl,2016-10-03,2016,October,Monday,23:25:55,NA
782969140009107456,Twitter for iPhone,This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable,12,10,Cali,2016-10-03,2016,October,Monday,15:42:44,NA
782747134529531904,Twitter for iPhone,This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back,11,10,Deacon,2016-10-03,2016,October,Monday,01:00:34,doggo
782722598790725632,Twitter for iPhone,"This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine",10,10,Penny,2016-10-02,2016,October,Sunday,23:23:04,NA
782598640137187329,Twitter for iPhone,This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10,11,10,Timmy,2016-10-02,2016,October,Sunday,15:10:30,NA
782305867769217024,Twitter for iPhone,This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes,12,10,Sampson,2016-10-01,2016,October,Saturday,19:47:08,doggo
781955203444699136,Twitter for iPhone,This is Chipson. He weighed in at .3 ounces and is officially super h*ckin smol. Space-saving af. 11/10 would snug delicately,11,10,Chipson,2016-09-30,2016,September,Friday,20:33:43,NA
781661882474196992,Twitter for iPhone,Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road,5,10,None,2016-09-30,2016,September,Friday,01:08:10,NA
781524693396357120,Twitter for iPhone,Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10,12,10,None,2016-09-29,2016,September,Thursday,16:03:01,NA
781251288990355457,Twitter for iPhone,This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well,11,10,Oakley,2016-09-28,2016,September,Wednesday,21:56:36,NA
781163403222056960,Twitter for iPhone,"We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution",10,10,None,2016-09-28,2016,September,Wednesday,16:07:23,NA
780931614150983680,Twitter for iPhone,I want to finally rate this iconic puppo who thinks the parade is all for him. 13/10 would absolutely attend,13,10,None,2016-09-28,2016,September,Wednesday,00:46:20,puppo
780858289093574656,Twitter for iPhone,"This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first",10,10,Dash,2016-09-27,2016,September,Tuesday,19:54:58,NA
780800785462489090,Twitter for iPhone,This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet,11,10,Koda,2016-09-27,2016,September,Tuesday,16:06:28,NA
780601303617732608,Twitter for iPhone,Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately,12,10,Hercules,2016-09-27,2016,September,Tuesday,02:53:48,NA
780543529827336192,Twitter for iPhone,Here's a perturbed super floof. 12/10 would snug so damn well,12,10,None,2016-09-26,2016,September,Monday,23:04:13,NA
780459368902959104,Twitter for iPhone,"This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af",11,10,Bear,2016-09-26,2016,September,Monday,17:29:48,NA
780192070812196864,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10,11,10,None,2016-09-25,2016,September,Sunday,23:47:39,NA
779834332596887552,Twitter for iPhone,This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af,11,10,Scout,2016-09-25,2016,September,Sunday,00:06:08,NA
779377524342161408,Twitter for iPhone,Have you ever seen such a smol pupper? Portable af. 12/10 would keep in shirt pocket,12,10,None,2016-09-23,2016,September,Friday,17:50:56,pupper
779123168116150273,Twitter for iPhone,This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie,12,10,Reggie,2016-09-23,2016,September,Friday,01:00:13,NA
779056095788752897,Twitter for iPhone,Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare,13,10,None,2016-09-22,2016,September,Thursday,20:33:42,NA
778990705243029504,Twitter for iPhone,This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af,11,10,Jay,2016-09-22,2016,September,Thursday,16:13:51,NA
778748913645780993,Twitter for iPhone,"This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly",11,10,Mya,2016-09-22,2016,September,Thursday,00:13:04,NA
778650543019483137,Twitter for iPhone,"Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10",10,10,Strider,2016-09-21,2016,September,Wednesday,17:42:10,NA
778624900596654080,Twitter for iPhone,This is Penny. She's a sailor pup. 11/10 would take to the open seas with,11,10,Penny,2016-09-21,2016,September,Wednesday,16:00:17,NA
778408200802557953,Twitter for iPhone,RIP Loki. Thank you for the good times. You will be missed by many. 14/10,14,10,None,2016-09-21,2016,September,Wednesday,01:39:11,NA
778383385161035776,Twitter for iPhone,This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet,13,10,Nala,2016-09-21,2016,September,Wednesday,00:00:35,NA
778286810187399168,Twitter for iPhone,This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort,11,10,Stanley,2016-09-20,2016,September,Tuesday,17:36:50,NA
778039087836069888,Twitter for iPhone,Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff,12,10,None,2016-09-20,2016,September,Tuesday,01:12:28,pupper
778027034220126208,Twitter for iPhone,This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back,11.27,10,Sophie,2016-09-20,2016,September,Tuesday,00:24:34,pupper
777885040357281792,Twitter for iPhone,This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in,3,10,Wesley,2016-09-19,2016,September,Monday,15:00:20,NA
777621514455814149,Twitter for iPhone,This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely,12,10,Derek,2016-09-18,2016,September,Sunday,21:33:11,NA
777189768882946048,Twitter for iPhone,This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free,12,10,Jeffrey,2016-09-17,2016,September,Saturday,16:57:35,NA
776813020089548800,Twitter for iPhone,Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail,12,10,Solomon,2016-09-16,2016,September,Friday,16:00:31,NA
776477788987613185,Twitter for iPhone,This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper,11,10,Huck,2016-09-15,2016,September,Thursday,17:48:25,pupper
776218204058357768,Twitter for iPhone,Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath,13,10,None,2016-09-15,2016,September,Thursday,00:36:55,floofer
776201521193218049,Twitter for iPhone,This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af,10,10,O,2016-09-14,2016,September,Wednesday,23:30:38,NA
776113305656188928,Twitter for iPhone,This is Sampson. He's about to get hit with a vicious draw 2. Has no idea. 11/10 poor pupper,11,10,Sampson,2016-09-14,2016,September,Wednesday,17:40:06,pupper
776088319444877312,Twitter for iPhone,I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness,10,10,None,2016-09-14,2016,September,Wednesday,16:00:49,NA
775842724423557120,Twitter for iPhone,This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af,12,10,Blue,2016-09-13,2016,September,Tuesday,23:44:54,NA
775733305207554048,Twitter for iPhone,This is Anakin. He strives to reach his full doggo potential. Born with blurry tail tho. 11/10 would still pet well,11,10,Anakin,2016-09-13,2016,September,Tuesday,16:30:07,doggo
775729183532220416,Twitter for iPhone,This girl straight up rejected a guy because he doesn't like dogs. She is my hero and I give her 13/10,13,10,None,2016-09-13,2016,September,Tuesday,16:13:44,NA
775364825476165632,Twitter for iPhone,This is Finley. He's an independent doggo still adjusting to life on his own. 11/10,11,10,Finley,2016-09-12,2016,September,Monday,16:05:54,doggo
775085132600442880,Twitter for iPhone,This is Tucker. He would like a hug. 13/10 someone hug him,13,10,Tucker,2016-09-11,2016,September,Sunday,21:34:30,NA
774757898236878852,Twitter for iPhone,This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley,12,10,Finley,2016-09-10,2016,September,Saturday,23:54:11,NA
774639387460112384,Twitter for iPhone,This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him,10,10,Sprinkles,2016-09-10,2016,September,Saturday,16:03:16,NA
774314403806253056,Twitter for iPhone,I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS,14,10,None,2016-09-09,2016,September,Friday,18:31:54,NA
773985732834758656,Twitter for iPhone,Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort,11,10,Winnie,2016-09-08,2016,September,Thursday,20:45:53,pupper
773922284943896577,Twitter for iPhone,"This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular",12,10,Heinrich,2016-09-08,2016,September,Thursday,16:33:46,NA
773704687002451968,Twitter for iPhone,This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever,12,10,Loki,2016-09-08,2016,September,Thursday,02:09:06,NA
773670353721753600,Twitter for iPhone,This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise,10,10,Shakespeare,2016-09-07,2016,September,Wednesday,23:52:41,NA
773547596996571136,Twitter for iPhone,This is Chelsea. She forgot how to dog. 11/10 get it together pupper,11,10,Chelsea,2016-09-07,2016,September,Wednesday,15:44:53,pupper
773308824254029826,Twitter for iPhone,This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to,12,10,Bungalo,2016-09-06,2016,September,Tuesday,23:56:05,NA
773247561583001600,Twitter for iPhone,This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af,10,10,Chip,2016-09-06,2016,September,Tuesday,19:52:39,NA
773191612633579521,Twitter for iPhone,This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment,12,10,Grey,2016-09-06,2016,September,Tuesday,16:10:20,NA
772877495989305348,Twitter Web Client,You need to watch these two doggos argue through a cat door. Both 11/10,11,10,None,2016-09-05,2016,September,Monday,19:22:09,NA
772826264096874500,Twitter for iPhone,"Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10",11,10,Roosevelt,2016-09-05,2016,September,Monday,15:58:34,NA
772581559778025472,Twitter for iPhone,Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10,10,10,a,2016-09-04,2016,September,Sunday,23:46:12,NA
772193107915964416,Twitter for iPhone,This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10,12,10,Willem,2016-09-03,2016,September,Saturday,22:02:38,pupper
772152991789019136,Twitter for iPhone,Here's a couple rufferees making sure all the sports are played fairly today. Both 10/10 would bribe with extra pets,10,10,None,2016-09-03,2016,September,Saturday,19:23:13,NA
772117678702071809,Twitter for iPhone,Meet Jack. He's a Clemson pup. Appears to be rather h*ckin pettable. Almost makes me want to root for Clemson. 12/10,12,10,Jack,2016-09-03,2016,September,Saturday,17:02:54,NA
772114945936949249,Twitter for iPhone,This is Finn. He's very nervous for the game. Has a lot of money riding on it.10/10 would attempt to comfort,10,10,Finn,2016-09-03,2016,September,Saturday,16:52:02,NA
772102971039580160,Twitter for iPhone,This is Penny. She's an OU cheerleader. About to do a triple back handspring down the stairs. 11/10 hype af,11,10,Penny,2016-09-03,2016,September,Saturday,16:04:27,NA
771770456517009408,Twitter for iPhone,This is Davey. He'll have your daughter home by 8. Just a stand up pup. 11/10 would introduce to mom,11,10,Davey,2016-09-02,2016,September,Friday,18:03:10,NA
771500966810099713,Twitter for iPhone,This is Dakota. He's just saying hi. That's all. 12/10 someone wave back,12,10,Dakota,2016-09-02,2016,September,Friday,00:12:18,NA
771380798096281600,Twitter for iPhone,Meet Fizz. She thinks love is a social construct consisting solely of ideals perpetuated by mass media 11/10 woke af,11,10,Fizz,2016-09-01,2016,September,Thursday,16:14:48,NA
771136648247640064,Twitter for iPhone,This is Dixie. She wants to be a ship captain. Won't let anything get in between her and her dreams. 11/10,11,10,Dixie,2016-09-01,2016,September,Thursday,00:04:38,NA
771102124360998913,Twitter for iPhone,This is Charlie. He works for @TODAYshow. Super sneaky tongue slip here. 12/10 would pet until someone made me stop,12,10,Charlie,2016-08-31,2016,August,Wednesday,21:47:27,NA
771014301343748096,Twitter for iPhone,Another pic without a dog in it? What am I supposed to do? Rate the carpet? Fine I will. 7/10 looks adequately comfy,7,10,None,2016-08-31,2016,August,Wednesday,15:58:28,NA
770787852854652928,Twitter for iPhone,This is Winston. His tongue has gone rogue. Doing him quite a frighten. 10/10 hang in there Winston,10,10,Winston,2016-08-31,2016,August,Wednesday,00:58:39,NA
770772759874076672,Twitter for iPhone,This is Sebastian. He's super h*ckin fluffy. That's really all you need to know. 11/10 would snug intensely,11,10,Sebastian,2016-08-30,2016,August,Tuesday,23:58:40,NA
770655142660169732,Twitter for iPhone,We only rate dogs. Pls stop sending in non-canines like this Arctic Floof Kangaroo. This is very frustrating. 11/10,11,10,very,2016-08-30,2016,August,Tuesday,16:11:18,NA
770414278348247044,Twitter for iPhone,Meet Al Cabone. He's a gangsta puppa. Rather h*ckin ruthless. Shows no mercy sometimes. 11/10 pet w extreme caution,11,10,Al,2016-08-30,2016,August,Tuesday,00:14:12,NA
770293558247038976,Twitter for iPhone,This is Jackson. There's nothing abnormal about him. Just your average really good dog. 10/10,10,10,Jackson,2016-08-29,2016,August,Monday,16:14:30,NA
770069151037685760,Twitter for iPhone,Say hello to Carbon. This is his first time swimming. He's having a h*ckin blast. 10/10 we should all be this happy,10,10,Carbon,2016-08-29,2016,August,Monday,01:22:47,NA
769940425801170949,Twitter for iPhone,This is Klein. These pics were taken a month apart. He knows he's a stud now. 12/10 total heartthrob,12,10,Klein,2016-08-28,2016,August,Sunday,16:51:16,NA
769695466921623552,Twitter for iPhone,This is Titan. He's trying to make friends. Offering up his favorite stick. 13/10 philanthropic af,13,10,Titan,2016-08-28,2016,August,Sunday,00:37:54,NA
769212283578875904,Twitter for iPhone,This is DonDon. He's way up but doesn't feel blessed. Rather uncomfortable actually. 12/10 I'll save you DonDon,12,10,DonDon,2016-08-26,2016,August,Friday,16:37:54,NA
768970937022709760,Twitter Web Client,This is Kirby. His bowl weighs more than him. 12/10 would assist,12,10,Kirby,2016-08-26,2016,August,Friday,00:38:52,NA
768855141948723200,Twitter for iPhone,This is Jesse. He really wants a belly rub. Will be as cute as possible to achieve that goal. 11/10,11,10,Jesse,2016-08-25,2016,August,Thursday,16:58:45,NA
768609597686943744,Twitter for iPhone,This is Lou. His sweater is too small and he already cut the tags off. Very very churlish. 10/10 would still pet,10,10,Lou,2016-08-25,2016,August,Thursday,00:43:02,NA
768596291618299904,Twitter for iPhone,Say hello to Oakley and Charlie. They're convinced that they each have their own stick. Nobody tell them. Both 12/10,12,10,Oakley,2016-08-24,2016,August,Wednesday,23:50:10,NA
768473857036525572,Twitter for iPhone,Meet Chevy. He had a late breakfast and now has to choose between a late lunch or an early dinner. 11/10 very pupset,11,10,Chevy,2016-08-24,2016,August,Wednesday,15:43:39,NA
768193404517830656,Twitter for iPhone,Meet Gerald. He's a fairly exotic doggo. Floofy af. Inadequate knees tho. Self conscious about large forehead. 8/10,8,10,Gerald,2016-08-23,2016,August,Tuesday,21:09:14,doggo
767884188863397888,Twitter for iPhone,This is Tito. He's on the lookout. Nobody knows for what. 10/10,10,10,Tito,2016-08-23,2016,August,Tuesday,00:40:31,NA
767754930266464257,Twitter for iPhone,This is Philbert. His toilet broke and he doesn't know what to do. Trying not to panic. 11/10 furustrated af,11,10,Philbert,2016-08-22,2016,August,Monday,16:06:54,NA
767500508068192258,Twitter for iPhone,This is Louie. He's making quite a h*ckin mess. Doesn't seem to care. 12/10 jubilant af,12,10,Louie,2016-08-21,2016,August,Sunday,23:15:55,NA
767191397493538821,Twitter for iPhone,I don't know any of the backstory behind this picture but for some reason I'm crying. 13/10 for owner and doggo,13,10,None,2016-08-21,2016,August,Sunday,02:47:37,doggo
767122157629476866,Twitter for iPhone,This is Rupert. You betrayed him with bath time but he forgives you. Cuddly af 13/10,13,10,Rupert,2016-08-20,2016,August,Saturday,22:12:29,NA
766793450729734144,Twitter for iPhone,This is Rufus. He just missed out on the 100m final at Rio. Already training hard for Tokyo. 10/10 never give pup,10,10,Rufus,2016-08-20,2016,August,Saturday,00:26:19,NA
766693177336135680,Twitter for iPhone,This is Brudge. He's a Doberdog. Going to be h*ckin massive one day. 11/10 would pat on head approvingly,11,10,Brudge,2016-08-19,2016,August,Friday,17:47:52,NA
766423258543644672,Twitter for iPhone,This is Shadoe. Her tongue flies out of her mouth at random. Can't have a serious conversation with her. 9/10,9,10,Shadoe,2016-08-18,2016,August,Thursday,23:55:18,NA
766313316352462849,Twitter for iPhone,This is Oscar. He has legendary eyebrows and he h*ckin knows it. Curly af too. 12/10 would hug passionately,12,10,Oscar,2016-08-18,2016,August,Thursday,16:38:26,NA
766069199026450432,Twitter for iPhone,This is Juno. She can see your future. 12/10 h*ckin mesmerizing af,12,10,Juno,2016-08-18,2016,August,Thursday,00:28:24,NA
766008592277377025,Twitter for iPhone,This is Angel. She stole the @ShopWeRateDogs shirt from her owner. Fits pretty well actually. 11/10 would forgive,11,10,Angel,2016-08-17,2016,August,Wednesday,20:27:34,NA
765719909049503744,Twitter for iPhone,This is Brat. He has a hard time being ferocious so his owner helps out. H*ckin scary af now. 12/10 would still pet,12,10,Brat,2016-08-17,2016,August,Wednesday,01:20:27,NA
765669560888528897,Twitter for iPhone,This is Tove. She's a Balsamic Poinsetter. Surprisingly deadly. 12/10 snug with caution,12,10,Tove,2016-08-16,2016,August,Tuesday,22:00:23,NA
765395769549590528,Twitter for iPhone,This is my dog. Her name is Zoey. She knows I've been rating other dogs. She's not happy. 13/10 no bias at all,13,10,my,2016-08-16,2016,August,Tuesday,03:52:26,NA
765371061932261376,Twitter for iPhone,This is Louie. He's had a long day. Did a lot of pupper things. Also appears to be rather heckin pettable. 11/10,11,10,Louie,2016-08-16,2016,August,Tuesday,02:14:15,pupper
765222098633691136,Twitter for iPhone,This is Gromit. He's pupset because there's no need to beware of him. Just wants a pettin. 10/10,10,10,Gromit,2016-08-15,2016,August,Monday,16:22:20,NA
764857477905154048,Twitter for iPhone,This is Aubie. He has paws for days. Nibbling tables is one of his priorities. Second only to being cuddly af. 12/10,12,10,Aubie,2016-08-14,2016,August,Sunday,16:13:27,NA
764259802650378240,Twitter for iPhone,This is Kota and her son Benedict. She doesn't know why you're staring. They are a normal family. Both 10/10,10,10,Kota,2016-08-13,2016,August,Saturday,00:38:30,NA
763837565564780549,Twitter for iPhone,This is Alfie. He's touching a butt. Couldn't be happier. 11/10,11,10,Alfie,2016-08-11,2016,August,Thursday,20:40:41,NA
763183847194451968,Twitter for iPhone,This is Clark. He collects teddy bears. It's absolutely h*ckin horrifying. 8/10 please stop this Clark,8,10,Clark,2016-08-10,2016,August,Wednesday,01:23:03,NA
763103485927849985,Twitter for iPhone,This is Belle. She's a Butterflop Hufflepoof. Rarer than most. Having trouble with car seat. 10/10 perturbed af,10,10,Belle,2016-08-09,2016,August,Tuesday,20:03:43,NA
762699858130116608,Twitter for iPhone,This is Leela. She's a Fetty Woof. Lost eye while saving a baby from an avalanche. 11/10 true h*ckin hero,11,10,Leela,2016-08-08,2016,August,Monday,17:19:51,NA
762471784394268675,Twitter for iPhone,Meet Glenn. Being in public scares him. Frighteningly relatable. 12/10 keep hangin in there Glenn (Imgur - Wuhahha),12,10,Glenn,2016-08-08,2016,August,Monday,02:13:34,NA
762464539388485633,Twitter for iPhone,This is Buddy. His father was a bear and his mother was a perfectly toasted marshmallow. 12/10 would snug so well,12,10,Buddy,2016-08-08,2016,August,Monday,01:44:46,NA
762316489655476224,Twitter for iPhone,This is Scout. He specializes in mid-air freeze frames. 11/10,11,10,Scout,2016-08-07,2016,August,Sunday,15:56:28,NA
762035686371364864,Twitter for iPhone,This left me speechless. 14/10 heckin heroic af,14,10,None,2016-08-06,2016,August,Saturday,21:20:40,NA
761976711479193600,Twitter for iPhone,This is Shelby. She finds stuff to put on her head for attention. It works really well. 12/10 talented af,12,10,Shelby,2016-08-06,2016,August,Saturday,17:26:19,NA
761745352076779520,Twitter for iPhone,Guys.. we only rate dogs. Pls don't send any more pics of the Loch Ness Monster. Only send in dogs. Thank you. 11/10,11,10,None,2016-08-06,2016,August,Saturday,02:06:59,NA
761672994376806400,Twitter for iPhone,Ohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboyohboy. 10/10 for all (by happytailsresort),10,10,None,2016-08-05,2016,August,Friday,21:19:27,NA
761599872357261312,Twitter for iPhone,"This is Sephie. According to this picture, she can read. Fantastic at following directions. 11/10 such a good girl",11,10,Sephie,2016-08-05,2016,August,Friday,16:28:54,NA
761334018830917632,Twitter for iPhone,This is Bruce. I really want to hear the joke he was told. 10/10 for chuckle pup,10,10,Bruce,2016-08-04,2016,August,Thursday,22:52:29,NA
761292947749015552,Twitter for iPhone,Meet Bonaparte. He's pupset because it's cloudy at the beach. Can't take any pics for his Instagram. 11/10,11,10,Bonaparte,2016-08-04,2016,August,Thursday,20:09:17,NA
761227390836215808,Twitter for iPhone,This is Albert. He just found out that bees are dying globally at an alarming rate. 10/10 heckin worried af now,10,10,Albert,2016-08-04,2016,August,Thursday,15:48:47,NA
761004547850530816,Twitter for iPhone,This is Bo and Ty. Bo eats paper and Ty felt left out. 11/10 for both,11,10,Bo,2016-08-04,2016,August,Thursday,01:03:17,NA
760893934457552897,Twitter for iPhone,This is Wishes. He has the day off. Daily struggles of being a doggo have finally caught up with him. 11/10,11,10,Wishes,2016-08-03,2016,August,Wednesday,17:43:45,doggo
760656994973933572,Twitter for iPhone,This is Rose. Her face is stuck like that. 11/10 would pet so heckin well,11,10,Rose,2016-08-03,2016,August,Wednesday,02:02:14,NA
760641137271070720,Twitter for iPhone,This is Theo. He can walk on water. Still coming to terms with it. 12/10 magical af,12,10,Theo,2016-08-03,2016,August,Wednesday,00:59:13,NA
760539183865880579,Twitter for iPhone,This is Atlas. Swinging is his passion. 12/10 would push all day,12,10,Atlas,2016-08-02,2016,August,Tuesday,18:14:06,NA
